RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
19,19,2025-01-14 14:20:43.0468274,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1140,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""1""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
20,20,2025-01-14 14:20:43.0468274,4001,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyActivityId"",""#text"":""0121f283-ce32-4307-81f4-9641706966f3""},{""@Name"":""PrincipalSamName"",""#text"":""WIN-3M6ADARIMNH\\victim machine""},{""@Name"":""IsMachine"",""#text"":""0""},{""@Name"":""IsDomainJoined"",""#text"":""False""},{""@Name"":""IsBackgroundProcessing"",""#text"":""False""},{""@Name"":""IsAsyncProcessing"",""#text"":""False""},{""@Name"":""IsServiceRestart"",""#text"":""False""},{""@Name"":""ReasonForSyncProcessing"",""#text"":""1""}]}}"
21,21,2025-01-14 14:20:43.0468274,5311,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-21-1074993871-1730380631-692495208-1000,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""PolicyProcessingMode"",""#text"":""0""}}}"
22,22,2025-01-14 14:20:43.0468274,5312,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""None""},{""@Name"":""GPOInfoList""}]}}"
23,23,2025-01-14 14:20:43.0468274,5313,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""Local Group Policy, Not Applied (Empty), ""},{""@Name"":""GPOInfoList"",""#text"":""&lt;GPO ID=\""Local Group Policy\""&gt;&lt;Name&gt;Local Group Policy&lt;/Name&gt;&lt;Version&gt;0&lt;/Version&gt;&lt;SOM&gt;Local&lt;/SOM&gt;&lt;FSPath&gt;C:\\Windows\\System32\\GroupPolicy\\User&lt;/FSPath&gt;&lt;Reason&gt;NOTAPPLIED-EMPTY&lt;/Reason&gt;&lt;/GPO&gt;""}]}}"
24,24,2025-01-14 14:20:43.1248276,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4161""}}}"
25,25,2025-01-14 14:20:43.1248276,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4163""}}}"
26,26,2025-01-14 14:20:43.1248276,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4165""}}}"
27,27,2025-01-14 14:20:43.1404276,8001,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyElaspedTimeInSeconds"",""#text"":""0""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""PrincipalSamName"",""#text"":""WIN-3M6ADARIMNH\\victim machine""},{""@Name"":""IsMachine"",""#text"":""0""},{""@Name"":""IsConnectivityFailure"",""#text"":""False""}]}}"
28,28,2025-01-14 14:20:43.8268288,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,904,828,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""3""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
29,29,2025-01-14 15:03:13.1844205,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4168""}}}"
30,30,2025-01-14 15:03:13.1844205,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4160""}}}"
31,31,2025-01-14 15:03:13.1844205,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4166""}}}"
32,32,2025-01-14 15:03:13.1844205,5321,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""InfoDescription"",""#text"":""%%4167""},{""@Name"":""OperationParameter1"",""#text"":""a21ca75c-64ec-4dad-91f9-0de11f17b02e""}]}}"
33,33,2025-01-14 15:03:13.2156206,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,924,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""0""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
34,34,2025-01-14 15:03:13.2156206,4000,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyActivityId"",""#text"":""9db12c76-7b98-4648-9068-9ecf4da638f9""},{""@Name"":""PrincipalSamName"",""#text"":""WORKGROUP\\WIN-3M6ADARIMNH$""},{""@Name"":""IsMachine"",""#text"":""1""},{""@Name"":""IsDomainJoined"",""#text"":""False""},{""@Name"":""IsBackgroundProcessing"",""#text"":""False""},{""@Name"":""IsAsyncProcessing"",""#text"":""True""},{""@Name"":""IsServiceRestart"",""#text"":""False""},{""@Name"":""ReasonForSyncProcessing"",""#text"":""0""}]}}"
35,35,2025-01-14 15:03:13.2156206,5311,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""PolicyProcessingMode"",""#text"":""0""}}}"
36,36,2025-01-14 15:03:13.2156206,5312,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""None""},{""@Name"":""GPOInfoList""}]}}"
37,37,2025-01-14 15:03:13.2156206,5313,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""Local Group Policy, Not Applied (Empty), ""},{""@Name"":""GPOInfoList"",""#text"":""&lt;GPO ID=\""Local Group Policy\""&gt;&lt;Name&gt;Local Group Policy&lt;/Name&gt;&lt;Version&gt;0&lt;/Version&gt;&lt;SOM&gt;Local&lt;/SOM&gt;&lt;FSPath&gt;C:\\Windows\\System32\\GroupPolicy\\Machine&lt;/FSPath&gt;&lt;Reason&gt;NOTAPPLIED-EMPTY&lt;/Reason&gt;&lt;/GPO&gt;""}]}}"
38,38,2025-01-14 15:03:13.2156206,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4161""}}}"
39,39,2025-01-14 15:03:13.2156206,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4163""}}}"
40,40,2025-01-14 15:03:13.2156206,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4165""}}}"
41,41,2025-01-14 15:03:13.2156206,8000,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,988,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyElaspedTimeInSeconds"",""#text"":""0""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""PrincipalSamName"",""#text"":""WORKGROUP\\WIN-3M6ADARIMNH$""},{""@Name"":""IsMachine"",""#text"":""1""},{""@Name"":""IsConnectivityFailure"",""#text"":""False""}]}}"
42,42,2025-01-14 15:03:13.4496210,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,924,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""1""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
43,43,2025-01-14 15:03:13.4496210,4001,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyActivityId"",""#text"":""ac70fdf8-527c-4427-afa8-05d144b92fa6""},{""@Name"":""PrincipalSamName"",""#text"":""WIN-3M6ADARIMNH\\victim machine""},{""@Name"":""IsMachine"",""#text"":""0""},{""@Name"":""IsDomainJoined"",""#text"":""False""},{""@Name"":""IsBackgroundProcessing"",""#text"":""False""},{""@Name"":""IsAsyncProcessing"",""#text"":""True""},{""@Name"":""IsServiceRestart"",""#text"":""False""},{""@Name"":""ReasonForSyncProcessing"",""#text"":""0""}]}}"
44,44,2025-01-14 15:03:13.4496210,5311,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-21-1074993871-1730380631-692495208-1000,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""PolicyProcessingMode"",""#text"":""0""}}}"
45,45,2025-01-14 15:03:13.4496210,5312,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""None""},{""@Name"":""GPOInfoList""}]}}"
46,46,2025-01-14 15:03:13.4496210,5313,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""Local Group Policy, Not Applied (Empty), ""},{""@Name"":""GPOInfoList"",""#text"":""&lt;GPO ID=\""Local Group Policy\""&gt;&lt;Name&gt;Local Group Policy&lt;/Name&gt;&lt;Version&gt;0&lt;/Version&gt;&lt;SOM&gt;Local&lt;/SOM&gt;&lt;FSPath&gt;C:\\Windows\\System32\\GroupPolicy\\User&lt;/FSPath&gt;&lt;Reason&gt;NOTAPPLIED-EMPTY&lt;/Reason&gt;&lt;/GPO&gt;""}]}}"
47,47,2025-01-14 15:03:13.5120211,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""3""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
48,48,2025-01-14 15:03:15.1032239,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4161""}}}"
49,49,2025-01-14 15:03:15.1032239,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4163""}}}"
50,50,2025-01-14 15:03:15.1032239,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4165""}}}"
51,51,2025-01-14 15:03:15.1032239,8001,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,820,868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyElaspedTimeInSeconds"",""#text"":""1""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""PrincipalSamName"",""#text"":""WIN-3M6ADARIMNH\\victim machine""},{""@Name"":""IsMachine"",""#text"":""0""},{""@Name"":""IsConnectivityFailure"",""#text"":""False""}]}}"
52,52,2025-02-07 11:22:08.6104160,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4168""}}}"
53,53,2025-02-07 11:22:08.6104160,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4160""}}}"
54,54,2025-02-07 11:22:08.6104160,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4166""}}}"
55,55,2025-02-07 11:22:08.6104160,5321,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,856,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""InfoDescription"",""#text"":""%%4167""},{""@Name"":""OperationParameter1"",""#text"":""d2c3b887-a147-46fe-8e52-05a3aaf70fbf""}]}}"
56,56,2025-02-07 11:22:08.7040162,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,296,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""0""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
57,57,2025-02-07 11:22:08.7040162,4000,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyActivityId"",""#text"":""53eff26d-36f3-466a-b41d-9f0e5455674f""},{""@Name"":""PrincipalSamName"",""#text"":""WORKGROUP\\WIN-3M6ADARIMNH$""},{""@Name"":""IsMachine"",""#text"":""1""},{""@Name"":""IsDomainJoined"",""#text"":""False""},{""@Name"":""IsBackgroundProcessing"",""#text"":""False""},{""@Name"":""IsAsyncProcessing"",""#text"":""True""},{""@Name"":""IsServiceRestart"",""#text"":""False""},{""@Name"":""ReasonForSyncProcessing"",""#text"":""0""}]}}"
58,58,2025-02-07 11:22:08.7040162,5311,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""PolicyProcessingMode"",""#text"":""0""}}}"
59,59,2025-02-07 11:22:08.7040162,5312,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""None""},{""@Name"":""GPOInfoList""}]}}"
60,60,2025-02-07 11:22:08.7040162,5313,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""Local Group Policy, Not Applied (Empty), ""},{""@Name"":""GPOInfoList"",""#text"":""&lt;GPO ID=\""Local Group Policy\""&gt;&lt;Name&gt;Local Group Policy&lt;/Name&gt;&lt;Version&gt;0&lt;/Version&gt;&lt;SOM&gt;Local&lt;/SOM&gt;&lt;FSPath&gt;C:\\Windows\\System32\\GroupPolicy\\Machine&lt;/FSPath&gt;&lt;Reason&gt;NOTAPPLIED-EMPTY&lt;/Reason&gt;&lt;/GPO&gt;""}]}}"
61,61,2025-02-07 11:22:08.7040162,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4161""}}}"
62,62,2025-02-07 11:22:08.7040162,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4163""}}}"
63,63,2025-02-07 11:22:08.7040162,5320,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""InfoDescription"",""#text"":""%%4165""}}}"
64,64,2025-02-07 11:22:08.7040162,8000,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,284,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyElaspedTimeInSeconds"",""#text"":""0""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""PrincipalSamName"",""#text"":""WORKGROUP\\WIN-3M6ADARIMNH$""},{""@Name"":""IsMachine"",""#text"":""1""},{""@Name"":""IsConnectivityFailure"",""#text"":""False""}]}}"
65,65,2025-02-07 11:22:08.9380166,5324,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,488,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""NotificationType"",""#text"":""1""},{""@Name"":""SessionId"",""#text"":""1""}]}}"
66,66,2025-02-07 11:22:08.9380166,4001,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,1132,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""PolicyActivityId"",""#text"":""e5c78f8e-ff48-4243-9679-238007ff1386""},{""@Name"":""PrincipalSamName"",""#text"":""WIN-3M6ADARIMNH\\victim machine""},{""@Name"":""IsMachine"",""#text"":""0""},{""@Name"":""IsDomainJoined"",""#text"":""False""},{""@Name"":""IsBackgroundProcessing"",""#text"":""False""},{""@Name"":""IsAsyncProcessing"",""#text"":""True""},{""@Name"":""IsServiceRestart"",""#text"":""False""},{""@Name"":""ReasonForSyncProcessing"",""#text"":""0""}]}}"
67,67,2025-02-07 11:22:08.9380166,5311,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,1132,WIN-3M6ADARIMNH,0,S-1-5-21-1074993871-1730380631-692495208-1000,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""PolicyProcessingMode"",""#text"":""0""}}}"
68,68,2025-02-07 11:22:08.9380166,5312,Info,Microsoft-Windows-GroupPolicy,Microsoft-Windows-GroupPolicy/Operational,816,1132,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800343ff10.dat.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""DescriptionString"",""#text"":""None""},{""@Name"":""GPOInfoList""}]}}"
